word,tweet_id,user_id,X_tweet_location,Y_tweet_location,day,month,year,hour,minutes,seconds,day_of_week,X_favoured_location,Y_favoured_location,tweet_count_at_location,text
gallery,9.94232E+16,22938442,429807,433677,5,8,2011,11,15,24,6,429700,433700,45,@emmapoole1 I'm at work in leeds! Otherwise I would have jumped at the chance for some gallery action!!! Don is the king of hanging tho!? Xx
gallery,2.06759E+17,14713527,413904,438063,27,5,2012,15,47,35,1,436700,436100,43,I'm at 1853 Gallery (Shipley_ West Yorkshire) http://t.co/CSONdeiz
gallery,2.06758E+17,14713527,413925,438040,27,5,2012,15,46,18,1,436700,436100,43,Biked from Cookridge to Saltaire in Bradford. Having a look round the mill art gallery now. Knackered and in need of a drink and sit.
gallery,1.40499E+17,14713527,429759,433862,26,11,2011,18,35,34,7,436700,436100,43,I'm at Leeds City Art Gallery (74 The Headrow_ Leeds) http://t.co/xycgqYiB
gallery,2.44799E+17,15602469,413904,438063,9,9,2012,15,7,1,1,425400,438800,38,Mucky pup!  @ 1853 Gallery http://t.co/XtuVzuO0
gallery,1.47781E+17,79602227,423913,434896,16,12,2011,20,49,54,6,419500,438300,38,LIFE pictures of the year -- some freat photos---http://m.life.com/gallery/67641/2011-pictures-of-the-year
gallery,2.14141E+17,334736186,426200,436167,17,6,2012,0,43,45,1,426200,436100,37,First look at  Government  at Henry Moore Institute @HMILeeds Closes tomorrow sadly_ they've merged exhibition and gallery in exciting way.
gallery,1.89734E+17,36950079,416124,433053,10,4,2012,16,16,24,3,414600,428700,36,With @Unic0rnCharley at the art  gallery and we see this in the comments book. Made my day. http://t.co/Yzu7tXby
gallery,9.15597E+16,14123137,426836,427900,14,7,2011,18,28,18,5,415500,432800,34,@NigelVardy where's the lally gallery? It's my hometown and I've not heard of it?
gallery,1.90773E+17,16134434,429759,433862,13,4,2012,13,7,42,6,440800,440300,31,I'm at Leeds City Art Gallery (Leeds_ West Yorkshire) http://t.co/DqKxSEps
gallery,1.99525E+17,132531284,429759,433862,7,5,2012,16,45,34,2,430200,433300,27,Exploring the ART (@ Leeds City Art Gallery) http://t.co/87B3F4NK
gallery,9.76427E+16,17866449,429888,433818,31,7,2011,13,20,6,1,424300,439100,27,I'm at Leeds City Art Gallery (74 The Headrow_ Leeds) http://4sq.com/mUa0ng
gallery,2.32079E+17,296120134,429759,433862,5,8,2012,12,41,16,1,414800,417600,27,Waiting for the Parade (@ Leeds City Art Gallery) http://t.co/cISUq9Xv
gallery,1.11065E+17,22988153,421662,426444,6,9,2011,14,15,55,3,424200,434400,27,@LaurenSJourno have you tried those scallywags infront of Gallery / Library?
gallery,1.44145E+17,22604989,420109,428247,6,12,2011,20,4,49,3,418600,421300,26,Take 2! Just done my #NANA talk @ Pecha Kucha - the amazing Hepworth Gallery #Wakefield - 20 slides 20 secs #pechakucha
gallery,1.74542E+17,19386828,429759,433862,28,2,2012,17,12,9,3,425000,423900,26,Finishing for the day... (at Leeds City Art Gallery) [pic] Ã‘ http://t.co/gSK2xXNF
gallery,1.74439E+17,19386828,429759,433862,28,2,2012,10,22,24,3,425000,423900,26,At a demo day for our new Social Care system.  So far_ so good! (at Leeds City Art Gallery) Ã‘ http://t.co/ZdXUrVRH
gallery,1.91178E+17,25694631,413950,438052,14,4,2012,15,56,8,7,429700,433200,26,SALTAIRE: Titus Salt's architecturally stunning Textile Mill now houses a bookshop_ art gallery_ tearooms & more. ^AL http://t.co/7Wafz7Vh
gallery,1.74482E+17,19386828,429759,433862,28,2,2012,13,11,36,3,425000,423900,26,On my way back from getting lunch... (at Leeds City Art Gallery) [pic] Ã‘ http://t.co/S7KmaKra
gallery,2.35406E+17,19386828,429759,433862,14,8,2012,17,3,26,3,425000,423900,26,#leeds #leedstownhall #summer #sunshine  @ Leeds City Art Gallery http://t.co/OcOHSu2U
gallery,1.74508E+17,19386828,429759,433862,28,2,2012,14,56,12,3,425000,423900,26,The guy doing this presentation looks like and has the mannerisms of Basil Fawlty.  Fr... (at Leeds City Art Gallery) Ã‘ http://t.co/B3yvi2Le
gallery,1.56412E+17,145588634,429759,433862,9,1,2012,16,30,13,2,429200,434200,26,Taking the long route home! (@ Leeds City Art Gallery) http://t.co/XFMRTDJp
gallery,1.77077E+17,19386828,429759,433862,6,3,2012,17,1,57,3,425000,423900,26,Loosing the will to live in this system demo.... (at Leeds City Art Gallery) Ã‘ http://t.co/XyuQxzSL
gallery,2.35273E+17,19386828,429759,433862,14,8,2012,8,13,40,3,425000,423900,26,Leeds Nicola Adams' gold post box!  @ Leeds City Art Gallery http://t.co/chBOfvQy
gallery,1.94742E+17,21345901,429759,433862,24,4,2012,11,58,35,3,429700,433200,25,I'm at Leeds City Art Gallery (Leeds_ West Yorkshire) http://t.co/hazlUcg8
gallery,2.35653E+17,37530200,429759,433862,15,8,2012,9,24,7,4,423300,434200,25,Nicola Adams gold post box   @ Leeds City Art Gallery http://t.co/kSXW1Yyd
gallery,2.17309E+17,228067711,430578,430355,25,6,2012,18,29,29,2,430600,430200,25,@caskmarque about 80% there_ full gallery to follow :)
gallery,1.2478E+17,22557342,429751,433847,14,10,2011,10,32,51,6,431000,433200,24,Breakfast at the art gallery http://t.co/im3QgLFx
gallery,1.87836E+17,19622938,429759,433862,5,4,2012,10,34,59,5,429700,433200,23,I'm at Leeds City Art Gallery (Leeds_ West Yorkshire) http://t.co/mSzxfudk
gallery,1.19054E+17,35853,416066,432768,28,9,2011,15,19,46,4,415300,430300,23,here for the internet gallery advisory board... #lifeonline (@ National Media Museum w/ @dripster) http://t.co/7bFEqoOm
gallery,2.2629E+17,35853,416132,432979,20,7,2012,13,19,46,6,415300,430300,23,puzzles and plots with @germinatesÃ‰ (@ Impressions Gallery) http://t.co/8eK7xUzP
gallery,1.61219E+17,146378794,426189,436840,22,1,2012,22,48,30,1,426100,436800,23,So tetley brewery is becoming an art gallery? Who is moving in? Possibly @PSLeeds?
gallery,1.86022E+17,24222444,416072,432742,31,3,2012,10,29,2,7,426800,437700,21,All set up and ready to for a day of friispray in #lifeonline gallery @mediamuseum
gallery,1.85374E+17,24222444,426809,437722,29,3,2012,15,31,15,5,426800,437700,21,I'm FriiSpraying tonight at the opening #lifeonline gallery @mediamuseum. Come and check it out from 8pm!
gallery,1.86022E+17,24222444,416068,432737,31,3,2012,10,29,50,7,426800,437700,21,@Hexjibber: All set up and ready to for a day of friispray in #lifeonline gallery @mediamuseum http://t.co/kjCtcnFn
gallery,1.76356E+17,14868904,429759,433862,4,3,2012,17,17,59,1,421900,433100,21,The Henry Moore statue at Leeds Art Gallery  @ Leeds City Art Gallery http://t.co/D8HGiZ7E
gallery,1.86023E+17,24222444,416079,432746,31,3,2012,10,31,57,7,426800,437700,21,All set up and ready to go for a day of friispray in #lifeonline gallery @mediamuseum http://t.co/ymGafUFJ
gallery,1.76356E+17,14868904,429759,433862,4,3,2012,17,17,59,1,421900,433100,21,The Henry Moore statue at Leeds Art Gallery  @ Leeds City Art Gallery http://t.co/D8HGiZ7E
gallery,1.93043E+17,22263434,429620,433370,19,4,2012,19,27,36,5,446600,410900,20,White Cloth Gallery Opening Launch & fruity cider   @ White Cloth Gallery http://t.co/4MvE281I
gallery,1.93043E+17,22263434,429620,433370,19,4,2012,19,27,36,5,446600,410900,20,White Cloth Gallery Opening Launch & fruity cider   @ White Cloth Gallery http://t.co/4MvE281I
gallery,1.70605E+17,22263434,430645,433486,17,2,2012,20,24,24,6,446600,410900,20,Busy for the Back to Basics view at @leedsgallery. Good work @hebemedia!  @ Leeds Gallery http://t.co/PTA5gk95
gallery,1.57066E+17,20396974,427708,436276,11,1,2012,11,48,29,4,427700,436200,20,@Graham_Gallery @wormi85 best I've seen is a guy with a sign saying  family Abducted by aliens. Need money for spaceship. 
gallery,9.76545E+16,77880220,429888,433818,31,7,2011,14,7,12,1,430200,433200,18,Eating lunch at the tiled cafe... (@ Leeds City Art Gallery w/ 2 others) [pic]: http://4sq.com/pS7yKY
gallery,9.58454E+16,20310090,429888,433818,26,7,2011,14,18,8,3,429500,431700,18,At Damien Hirst's exhibition  @ Leeds City Art Gallery http://instagr.am/p/IkFU2/
gallery,1.1796E+17,77880220,429888,433818,25,9,2011,14,52,29,1,430200,433200,18,More curry festival... (@ Leeds City Art Gallery w/ 2 others) [pic]: http://t.co/6kU8rkF0
gallery,1.91847E+17,234923673,430688,433503,16,4,2012,12,15,13,2,430600,433500,16,Delivered - triple choc has arrived ! Lovely space and the Leeds Gallery x (@ Cafe 164) [pic]: http://t.co/XlWuff9K
gallery,1.23783E+17,7785312,429731,433863,11,10,2011,16,31,2,3,428600,433900,16,They just opened today! Free discount voucher & free coffee. (@ Gallery Shop and CafÅ½) http://t.co/5E3VqFkL
gallery,1.76415E+17,38643663,441751,425825,4,3,2012,21,14,42,1,436000,428600,16, @guardian: 10 best female pioneers @ObsNewReview gallery http://t.co/b3UKF4kX  all these are good but they missed out our @jennygilpin
gallery,1.165E+17,7785312,429748,433858,21,9,2011,14,11,17,4,428600,433900,16,Damien Hurst's few pieces but interesting. @ Leeds Art Gallery http://t.co/UzBEChD8 #photo
gallery,1.9878E+17,884711,413904,438063,5,5,2012,15,23,47,7,437700,433600,15,Salts mill  @ 1853 Gallery http://t.co/zLqPOyEO
gallery,1.25969E+17,239163453,429888,433818,17,10,2011,17,18,38,2,430300,437300,14,Chess.   @ Leeds City Art Gallery http://t.co/OQvv4HD9
gallery,2.0566E+17,376721244,416102,432996,24,5,2012,15,3,53,5,416200,433900,13,Listening to a presentation by @aerosolali (@ Bradford One Gallery) [pic]: http://t.co/anEgNJe2
gallery,1.46163E+17,21078394,422390,432944,12,12,2011,9,41,56,2,422000,416100,13,@dave1click Happy Birthday Davey. When you comin in to see this gallery so I can buy you lunch? D
gallery,1.62574E+17,16186960,429735,433822,26,1,2012,16,32,22,5,430200,433100,13,I love This piece from the Northern Art Prize - snatched a pic whilst wondering round the ga  @ Leeds Art Gallery http://t.co/asmkaYs9
gallery,2.01042E+17,49616449,445032,424870,11,5,2012,21,12,2,6,445000,424800,12,@ilikeyouthebest still confused ha_ just working in a shop and gallery_ I'm pretty desperate to move too_looking at scary gumtree flats now.
gallery,2.34021E+17,139826182,415029,435141,10,8,2012,21,18,55,6,414700,437600,12,Instacanv.as Gallery now open.   @ Cartwright Hall http://t.co/cKsL2uim
gallery,2.04193E+17,172083434,429637,433374,20,5,2012,13,53,23,1,430200,433900,11,Finally sitting in Photography gallery in Leeds. A long time in coming and long may it last (@ White Cloth Gallery) http://t.co/M7sigXUD
gallery,2.10493E+17,41615778,429759,433862,6,6,2012,23,8,3,4,420500,419300,11,Lovely sunset over Leeds tonight  @ Leeds City Art Gallery http://t.co/WsGoQdCH
gallery,1.06268E+17,245988081,418005,441902,24,8,2011,8,33,35,4,417900,441600,11,More #WW weddingy waves @RutlandMarquees @Dstphotostudios @JLSportsCarHire @Itch_Gallery @RutlandMarquees @BayCupcakes @dulciebluebaker
gallery,2.04193E+17,172083434,429637,433374,20,5,2012,13,53,23,1,430200,433900,11,Finally sitting in Photography gallery in Leeds. A long time in coming and long may it last (@ White Cloth Gallery) http://t.co/M7sigXUD
gallery,9.79973E+16,42865657,429888,433818,1,8,2011,12,49,0,2,427300,434300,10,Damien Hirst exhib #bitovculture (@ Leeds City Art Gallery) http://4sq.com/qh9rij
gallery,1.96932E+17,222547775,429730,433838,30,4,2012,13,0,23,2,425300,440700,10,Watching the chess in the sun (@ Gallery Shop and CafÅ½) [pic]: http://t.co/aoZAH0uI
gallery,1.17177E+17,10621322,430655,433611,23,9,2011,11,2,18,6,430100,433500,9,Looking at the Terry O'Neill photo exhibition ... (@ Leeds Gallery) http://t.co/ei26tqVE
gallery,1.99108E+17,10621322,429759,433862,6,5,2012,13,7,40,1,430100,433500,9,I'm at Leeds City Art Gallery (Leeds_ West Yorkshire) http://t.co/NZoUZjJc
gallery,1.94056E+17,10621322,429637,433374,22,4,2012,14,31,53,1,430100,433500,9,I'm at White Cloth Gallery (Leeds) http://t.co/ZrLTUJUH
gallery,2.1142E+17,10621322,429203,433162,9,6,2012,12,30,2,7,430100,433500,9,Pieces Of Eight Exhibition ... (@ PSL Art Gallery) http://t.co/MB6xC1v7
gallery,1.96183E+17,10621322,430678,433486,28,4,2012,11,24,18,7,430100,433500,9,I'm at Leeds Gallery (Leeds_ West Yorkshire) http://t.co/dSeFW2ZI
gallery,1.26648E+17,132605110,420877,434985,19,10,2011,14,17,11,4,433600,434200,9,@littlechief1982 cheers bud. Have a look at the rest of me gallery. There's lots of robots n monsters n things in there :)
gallery,2.11441E+17,10621322,429637,433374,9,6,2012,13,54,9,7,430100,433500,9,New Chris Floyd Photographic Exhibition ... 140 Characters (@ White Cloth Gallery) http://t.co/XCENR77D
gallery,2.44391E+17,10621322,430247,433097,8,9,2012,12,5,23,7,430100,433500,9,Open Day at Joshua Tetley's ... Opens as new PSL Gallery next year ...  @ Tetley Brewery http://t.co/WxEWWc3q
gallery,2.05582E+17,179841793,429643,433831,24,5,2012,9,52,55,5,428200,436300,9,Outside the art gallery in Leeds city centre you can ride Penny Farthings!! http://t.co/WT0b9VP4
gallery,1.96347E+17,26974266,429637,433374,28,4,2012,22,15,17,7,432300,438800,9,Love this place.. Great concept_ just what Leeds has been waiting for (@ White Cloth Gallery) [pic]: http://t.co/LZHZOHkU
gallery,2.05582E+17,179841793,429643,433831,24,5,2012,9,52,55,5,430300,432700,9,Outside the art gallery in Leeds city centre you can ride Penny Farthings!! http://t.co/WT0b9VP4
gallery,1.43021E+17,133482518,429767,433812,3,12,2011,17,37,34,7,430200,433300,8,Can we get a RT for Reclaim The Night Leeds happening now @ Leeds art gallery #RTNLeeds @BBCLeeds @LeedsNews @leedsonline @LeedsStudent
gallery,1.2671E+17,150987594,415006,437383,19,10,2011,18,23,49,4,417100,437700,8,Running late on my way to Impression's Gallery for walk and talk for #visitor
gallery,1.32402E+17,150987594,429280,432759,4,11,2011,10,21,54,6,417100,437700,8,@YorkshireBint it's not on the website but will be at Leeda Gallery_ Munro House - safe travelling!
gallery,1.2671E+17,150987594,415006,437383,19,10,2011,18,23,49,4,429700,433300,8,Running late on my way to Impression's Gallery for walk and talk for #visitor
gallery,1.32402E+17,150987594,429280,432759,4,11,2011,10,21,54,6,429700,433300,8,@YorkshireBint it's not on the website but will be at Leeda Gallery_ Munro House - safe travelling!
gallery,1.62215E+17,424204739,415414,432706,25,1,2012,16,47,46,4,416100,436300,8,Check out the forest installation! #Gallery2 is awesome! http://t.co/k9A04NnQ
gallery,1.42994E+17,133482518,429898,433421,3,12,2011,15,49,4,7,430200,433300,8,I'm gonna tweet Leeds Reclaim The Night which starts officially at 5.30 @ Leeds Art Gallery #RTNLeeds
gallery,8.71789E+16,21218576,416190,433048,2,7,2011,16,20,38,7,430400,433500,7,Bradford Zine Fayre - Creative Corner   @ Impressions Gallery http://instagr.am/p/GzPLZ/
gallery,1.63593E+17,21218576,430678,433469,29,1,2012,12,3,14,1,430400,433500,7,Today's entertainment  @ Leeds Gallery http://t.co/TCKTRdLa
gallery,1.98048E+17,49449463,429759,433862,3,5,2012,14,56,55,5,423600,435300,7,Possibly the most relaxing way you can enjoy yourself for free in Leeds city centr  @ Leeds City Art Gallery http://t.co/ZdVh42aQ
gallery,2.42981E+17,81358995,429637,433374,4,9,2012,14,44,6,3,413900,416400,7,Lunch at 26 Aire Street_ Leeds. Bar attached to White Cloth gallery.  @ White Cloth Gallery http://t.co/xD7nEvXI
gallery,1.66492E+17,15726425,429755,433816,6,2,2012,12,3,9,2,430300,437000,7,I'm at Gallery House (Leeds) http://t.co/L1jX1bhf
gallery,1.70087E+17,19706865,429759,433862,16,2,2012,10,7,20,5,428000,429100,7,Half term fun (@ Leeds City Art Gallery) [pic]: http://t.co/7Kb0kWjP
gallery,9.9802E+16,175689299,429888,433818,6,8,2011,12,20,25,7,422700,433300,7,Viewing the Damien Hurst exhibition. (@ Leeds City Art Gallery) http://4sq.com/qT7vUl
gallery,2.42981E+17,81358995,429637,433374,4,9,2012,14,44,6,3,413900,416400,7,Lunch at 26 Aire Street_ Leeds. Bar attached to White Cloth gallery.  @ White Cloth Gallery http://t.co/xD7nEvXI
gallery,1.284E+17,137750989,429888,433818,24,10,2011,10,17,52,2,429900,434000,7,I'm at Leeds City Art Gallery (74 The Headrow_ Leeds) http://t.co/DRyFBhYl
gallery,1.09561E+17,261271470,429755,433816,2,9,2011,10,39,26,6,431000,455500,6,Cheeky Theory Test :/ (@ Gallery House) http://t.co/6HobivB
gallery,1.39814E+17,84302881,429832,434110,24,11,2011,21,13,43,5,429800,434100,6,Just uploaded 10 new photos to my SmugMug  Music &gt; Lisa Hannigan (York The Duchess)  gallery: http://t.co/1sFTPSu6
gallery,1.9764E+17,1151411,416066,432768,2,5,2012,11,54,1,4,416000,432700,6,In Bradford today for a @mediamuseum board meeting. The Life Online gallery looks *  @ National Media Museum http://t.co/KMYbhOq5
gallery,1.17585E+17,79553,420536,436509,24,9,2011,14,5,28,7,429700,433800,6,@LeedsArtGallery He did. We're hoping his drawing will be moved into the permanent Leeds Art Gallery collection. ;-)
gallery,1.30267E+17,84302881,429832,434110,29,10,2011,13,58,0,7,429800,434100,6,Just uploaded 30 new photos to my SmugMug  Music &gt; The Mission (Leeds Academy)  gallery: http://t.co/QcofC2G3
gallery,1.99194E+17,522411814,425196,429387,6,5,2012,18,47,41,1,425100,429300,6,Great to see lots of people today at the gallery:) @starwarsleeds has now closed it's doors for 2012! Had an awesome 3 days_ thank you all:)
gallery,1.30273E+17,84302881,429832,434110,29,10,2011,14,21,25,7,429800,434100,6,Just uploaded 9 new photos to my SmugMug  Music &gt; The Wonder Stuff (Leeds Academy)  gallery: http://t.co/0BKdbqHW
gallery,1.32783E+17,84302881,429832,434110,5,11,2011,11,36,54,7,429800,434100,6,Just uploaded 33 new photos to my SmugMug  Music &gt; Throwing Muses  gallery: http://t.co/4t5EgGcI
gallery,1.39796E+17,84302881,429832,434110,24,11,2011,20,1,33,5,429800,434100,6,Just uploaded 1 new photo to my SmugMug  Music &gt; Lisa Hannigan (York The Duchess)  gallery: http://t.co/1sFTPSu6
gallery,1.15719E+17,6446442,429888,433818,19,9,2011,10,27,4,2,416000,432700,6,At the Damien Hirst exhibition (@ Leeds City Art Gallery) http://t.co/4e4OCSuK
gallery,1.17548E+17,79553,428102,434570,24,9,2011,11,34,47,7,429700,433800,6,For a limited time only son number one's art work hanging in Leeds art gallery.  http://t.co/KWpWvH0L
gallery,2.33889E+17,44180265,429818,433838,10,8,2012,12,32,53,6,443500,424800,6,Nicola Adams' Golden Postboxes outside the Art Gallery in Leeds! :)  @ Henry Moore Institute http://t.co/O1U9Wui6
gallery,2.43079E+17,27045021,429148,433131,4,9,2012,21,13,50,3,429100,433100,5,@AfuaBo forgot to tell you I went to the most hipsterish place today...it was like a bar/art gallery/library/arthouse cinema
gallery,2.14758E+17,27405612,429759,433862,18,6,2012,17,34,17,2,430100,433600,5,Gallery Steps.         #gallery #art #steps #style #q8 #kuwait #beautiful #leeds #  @ Leeds City Art Gallery http://t.co/KeAnhGfC
gallery,1.91609E+17,20224924,429759,433862,15,4,2012,20,27,5,1,429700,433900,5,Grimace!  @ Leeds City Art Gallery http://t.co/JnArjico
gallery,2.14758E+17,27405612,429759,433862,18,6,2012,17,34,17,2,430100,433600,5,Gallery Steps.         #gallery #art #steps #style #q8 #kuwait #beautiful #leeds #  @ Leeds City Art Gallery http://t.co/KeAnhGfC
gallery,1.15041E+17,14030682,429888,433818,17,9,2011,13,34,22,7,408500,415700,5,Swish swish (@ Leeds City Art Gallery) http://t.co/nJnuGA8u
gallery,2.14758E+17,27405612,429759,433862,18,6,2012,17,34,17,2,430100,433600,5,Gallery Steps.         #gallery #art #steps #style #q8 #kuwait #beautiful #leeds #  @ Leeds City Art Gallery http://t.co/KeAnhGfC
gallery,2.28832E+17,15344454,429746,434031,27,7,2012,13,39,9,6,429100,440600,5,@maliburose wheeling this from the art gallery up the hill through the bollards was fun!;) http://t.co/UVJ8P8lo
gallery,2.07489E+17,490565666,429712,433831,29,5,2012,16,10,9,3,427700,436500,5,Nice visit to the Leeds art gallery #CulturalAfternoon :D
gallery,1.91611E+17,20224924,429759,433862,15,4,2012,20,37,32,1,429700,433900,5,Angel.Heart.  @ Leeds City Art Gallery http://t.co/M7km5Dxj
gallery,1.91523E+17,20224924,429759,433862,15,4,2012,14,45,57,1,429700,433900,5,It's a beautiful sunny day by the river!   @ Leeds City Art Gallery http://t.co/tkIlitdD
gallery,8.67731E+16,200054439,429782,434012,1,7,2011,13,28,13,6,429700,434000,4,The Taste of Spain event is coming to Victoria Gardens (in front of art gallery) tomorrow and Sunday
gallery,1.2188E+17,134510467,429888,433818,6,10,2011,10,29,58,5,429800,433800,4,There was an echo of the angel that won't return...  @ Leeds City Art Gallery http://t.co/ityZFmAr
gallery,1.34718E+17,113119549,429748,433858,10,11,2011,19,42,51,5,429300,434500,4,Leeds lights switch-on Ã at Leeds Art Gallery http://t.co/pLc936gN
gallery,1.24106E+17,200054439,429810,433810,12,10,2011,13,54,12,4,429700,434000,4,There&#39;s still time to see the free Damien Hirst exhibition at Leeds Art Gallery. It finishes on 30th October
gallery,1.74564E+17,40243397,430024,434315,28,2,2012,18,37,39,3,429400,434700,4,Matt Smith on fire ...talk tonight at gallery for lgbt soc http://t.co/cm5bGmTy
gallery,1.2521E+17,18221877,416200,433010,15,10,2011,15,4,34,7,416100,432900,4,Are you having your folio reviewed at Impressions gallery Bradford today? @jamesdodd and I will give you a free guerilla review!
gallery,1.62474E+17,273676726,429735,433822,26,1,2012,9,56,37,5,430400,433300,4,I'm at Leeds Art Gallery (Headrow_ Leeds) http://t.co/PT9q2BMU
gallery,1.34718E+17,113119549,429748,433858,10,11,2011,19,42,51,5,429200,434400,4,Leeds lights switch-on Ã at Leeds Art Gallery http://t.co/pLc936gN
gallery,2.22783E+17,14499716,423774,436305,10,7,2012,21,4,47,3,423700,436300,4,@NancyProctor BM also on indoor maps. Not tested it much in gallery yet_ but have just got an android to do so!
gallery,2.15076E+17,383811579,429759,433862,19,6,2012,14,39,19,3,429700,433200,4,I'm at Leeds City Art Gallery w/ @heysoulsisterxx http://t.co/dek92lPA
gallery,1.74564E+17,40243397,430024,434315,28,2,2012,18,37,39,3,428200,436800,4,Matt Smith on fire ...talk tonight at gallery for lgbt soc http://t.co/cm5bGmTy
gallery,1.2521E+17,18221877,416200,433010,15,10,2011,15,4,34,7,415300,417600,4,Are you having your folio reviewed at Impressions gallery Bradford today? @jamesdodd and I will give you a free guerilla review!
gallery,1.25212E+17,18221877,416102,432996,15,10,2011,15,9,31,7,416100,432900,4,Bradford Archive show curated by Jeremy Deller  @ Bradford One Gallery http://t.co/sf1GNPXa
gallery,1.91172E+17,17063205,413904,438063,14,4,2012,15,32,16,7,430000,432400,4,Hockney's   25 Trees and other pictures  exhibition (iPad and iPhone art!) (@ 1853 Gallery) http://t.co/KOeHXbcn
gallery,1.2521E+17,18221877,416129,432993,15,10,2011,15,3,31,7,416100,432900,4,A #waysoflooking festival in Bradford. Archive show in Bradford 1 gallery is great.
gallery,1.25212E+17,18221877,416102,432996,15,10,2011,15,9,31,7,415300,417600,4,Bradford Archive show curated by Jeremy Deller  @ Bradford One Gallery http://t.co/sf1GNPXa
gallery,1.2521E+17,18221877,416129,432993,15,10,2011,15,3,31,7,415300,417600,4,A #waysoflooking festival in Bradford. Archive show in Bradford 1 gallery is great.
gallery,2.27332E+17,432401246,429759,433862,23,7,2012,10,19,57,2,430100,433300,3,Bit more culture (@ Leeds City Art Gallery) http://t.co/8Dc8w9fm
gallery,1.17591E+17,48567927,429740,433844,24,9,2011,14,26,6,7,410200,440200,3,Gf's dragged me in here to see a sheep... (@ Craft Centre And Design Gallery) http://t.co/KHC5NUjt
gallery,1.75565E+17,120852249,429759,433862,2,3,2012,12,56,42,6,420200,443300,3,My babe   @ Leeds City Art Gallery http://t.co/XBvnoJii
gallery,1.77714E+17,91867910,413904,438063,8,3,2012,11,16,36,5,413900,438000,3,I'm at 1853 Gallery (Salts Mill_ Saltaire_ Shipley) http://t.co/LraPXXFv
gallery,1.17591E+17,48567927,429740,433844,24,9,2011,14,26,6,7,429700,433200,3,Gf's dragged me in here to see a sheep... (@ Craft Centre And Design Gallery) http://t.co/KHC5NUjt
gallery,1.83603E+17,91867910,416105,432989,24,3,2012,17,16,55,7,413900,438000,3,I'm at Impressions Gallery (Bradford_ West Yorkshire) http://t.co/UygnfmF4
gallery,1.17591E+17,48567927,429740,433844,24,9,2011,14,26,6,7,414600,437500,3,Gf's dragged me in here to see a sheep... (@ Craft Centre And Design Gallery) http://t.co/KHC5NUjt
gallery,1.78838E+17,60044235,429757,433833,11,3,2012,13,40,9,1,429700,433800,3,Girl with a small dslr and a nifty 50_ taking photos of the memorial crosses at the art gallery. #newphotographer #encourage
gallery,1.2519E+17,97547619,429888,433818,15,10,2011,13,45,6,7,428200,434100,3,I'm at Leeds City Art Gallery (74 The Headrow_ Leeds) http://t.co/zuSYLlpk
gallery,9.94522E+16,198233421,429748,433858,5,8,2011,13,10,24,6,435700,432300,3,I'm at Leeds Art Gallery http://gowal.la/c/4Hm8W
gallery,2.35131E+17,353988914,430678,433486,13,8,2012,22,51,2,2,432300,438800,3,Shiny gold letter boxes in Leeds!!  @ Leeds Gallery http://t.co/9tw3dbjI
gallery,1.17591E+17,48567927,429740,433844,24,9,2011,14,26,6,7,416800,433400,3,Gf's dragged me in here to see a sheep... (@ Craft Centre And Design Gallery) http://t.co/KHC5NUjt
gallery,1.30282E+17,20509765,430471,433415,29,10,2011,14,57,33,7,430000,433100,3,Small but nice gallery (@ Leeds Gallery) http://t.co/JbdZAjCV
gallery,8.54209E+16,19654399,416376,432920,27,6,2011,19,55,4,2,416300,432900,3,Some lad wearing a free saatchi gallery tshirt from about 2006. I've got your number son.
gallery,1.17591E+17,48567927,429740,433844,24,9,2011,14,26,6,7,421900,441000,3,Gf's dragged me in here to see a sheep... (@ Craft Centre And Design Gallery) http://t.co/KHC5NUjt
gallery,1.30282E+17,20509765,430471,433415,29,10,2011,14,57,33,7,430000,433100,3,Small but nice gallery (@ Leeds Gallery) http://t.co/JbdZAjCV
gallery,2.2059E+17,165305876,430678,433486,4,7,2012,19,47,45,4,423900,436600,3,kick off wiv nice free bevvie @cafe164! cheers @griefseries x #whatisleft? #art  @ Leeds Gallery http://t.co/Irn65mtR
gallery,8.54209E+16,19654399,416376,432920,27,6,2011,19,55,4,2,416500,432700,3,Some lad wearing a free saatchi gallery tshirt from about 2006. I've got your number son.
gallery,1.45866E+17,18332733,429759,433862,11,12,2011,14,2,0,1,429700,433800,3,I'm at Leeds City Art Gallery (74 The Headrow_ Leeds) http://t.co/aswCqNVw
gallery,2.17192E+17,64623,429759,433862,25,6,2012,10,45,8,2,429700,433800,2,Early for @mattedgar (in the far corner by the window)  @ Leeds City Art Gallery http://t.co/vnYKcaL1
gallery,1.65108E+17,303324687,429822,433980,2,2,2012,16,21,26,5,427600,434200,2,Fun at the Henry Moore Gallery!! http://t.co/7qLU7YUv
gallery,2.09268E+17,391454390,431259,444817,3,6,2012,13,58,34,1,453400,445800,2,Just left @harewoodhouse after our recital in their state gallery. What an experience and such an honour. Brilliant!!
gallery,1.29966E+17,23669657,430140,433514,28,10,2011,18,0,24,6,428100,435200,2,Saw Danien Hirst at Leeds City Art Gallery_ mind = expanded
gallery,8.5326E+16,20229810,416000,433017,27,6,2011,13,37,58,2,427600,435500,2,Bradford Gallery 1 is closed too. Starbucks it is then.
gallery,2.15076E+17,19153854,429759,433862,19,6,2012,14,38,17,3,429700,433200,2,Getting ma culture onnn (@ Leeds City Art Gallery) http://t.co/wS90l9IF
